Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,population_impacted,geometry
02/25/1968,20:00:32,37.586,141.65,Earthquake,65.5,,,5.6,MW,,,,,,,1683204,POINT (141.65 37.586)
02/26/1968,10:50:19,22.733,121.368,Earthquake,25.0,,,7.1,MW,,,,,,,1256511,POINT (121.368 22.733)
02/27/1968,05:19:04,12.194,140.638,Earthquake,26.3,,,5.8,MW,,,,,,,0,POINT (140.638 12.194)
02/27/1968,10:54:39,12.117,140.757,Earthquake,25.0,,,5.9,MW,,,,,,,0,POINT (140.757 12.117)
02/28/1968,12:08:02,32.928,137.82,Earthquake,344.1,,,6.3,MW,,,,,,,0,POINT (137.82 32.928)
03/02/1968,22:02:24,-6.164,71.374,Earthquake,15.0,,,5.9,MW,,,,,,,3500,POINT (71.374 -6.164)
03/03/1968,22:55:36,1.584,122.452,Earthquake,422.7,,,5.7,MW,,,,,,,0,POINT (122.452 1.584)
03/05/1968,18:16:38,9.507,126.415,Earthquake,35.0,,,6.3,MW,,,,,,,2087208,POINT (126.415 9.507)
03/05/1968,18:38:05,9.526,126.196,Earthquake,35.0,,,6.1,MW,,,,,,,3275046,POINT (126.196 9.526)
03/07/1968,13:22:19,-5.897,151.013,Earthquake,45.0,,,6.3,MW,,,,,,,95677,POINT (151.013 -5.897)
03/09/1968,03:19:23,-5.603,154.093,Earthquake,75.0,,,5.7,MW,,,,,,,107156,POINT (154.093 -5.603)
03/10/1968,03:49:34,51.955,-177.212,Earthquake,70.0,,,5.5,MW,,,,,,,171,POINT (-177.212 51.955)
03/10/1968,07:11:22,-36.391,179.575,Earthquake,70.0,,,5.8,MW,,,,,,,0,POINT (179.575 -36.391)
03/11/1968,08:26:33,-16.212,-173.889,Earthquake,109.1,,,6.4,MW,,,,,,,759,POINT (-173.889 -16.212)
03/17/1968,20:14:34,3.204,128.182,Earthquake,65.0,,,6.1,MW,,,,,,,0,POINT (128.182 3.204)
03/22/1968,01:55:44,-20.624,-69.119,Earthquake,95.8,,,5.6,MW,,,,,,,310985,POINT (-69.119 -20.624)
03/22/1968,09:15:10,13.255,145.77,Earthquake,25.0,,,5.7,MW,,,,,,,0,POINT (145.77 13.255)
03/26/1968,00:42:00,-6.626,116.161,Earthquake,554.4,,,6.1,MW,,,,,,,0,POINT (116.161 -6.626)
03/26/1968,19:40:43,8.103,126.317,Earthquake,84.8,,,5.8,MW,,,,,,,6393185,POINT (126.317 8.103)
03/27/1968,04:52:47,47.914,154.053,Earthquake,45.0,,,5.6,MW,,,,,,,0,POINT (154.053 47.914)
03/27/1968,22:36:43,-4.178,133.149,Earthquake,17.5,,,5.7,MW,,,,,,,13613,POINT (133.149 -4.178)
04/01/1968,00:42:07,32.449,132.269,Earthquake,34.2,,,7.5,MW,,,,,,,1086108,POINT (132.269 32.449)
04/01/1968,07:13:19,32.241,132.136,Earthquake,30.0,,,6.8,MW,,,,,,,949004,POINT (132.136 32.241)
04/07/1968,04:40:21,51.359,176.55,Earthquake,36.4,,,5.9,MW,,,,,,,0,POINT (176.55 51.359)
04/09/1968,02:29:00,33.1798333,-116.103,Earthquake,10.0,31.61,15.0,6.6,MW,,0.0,128.0,0.6012,0.88,0.33,2871621,POINT (-116.103 33.1798333)
04/14/1968,08:37:11,33.514,141.763,Earthquake,24.2,,,5.6,MW,,,,,,,0,POINT (141.763 33.514)
04/19/1968,09:04:26,-42.68,-16.088,Earthquake,10.0,,,5.8,MW,,,,,,,0,POINT (-16.088 -42.68)
04/20/1968,12:25:09,-15.676,-172.705,Earthquake,15.0,,,6.3,MW,,,,,,,0,POINT (-172.705 -15.676)
04/21/1968,08:34:03,38.621,143.286,Earthquake,25.0,,,6.3,MW,,,,,,,0,POINT (143.286 38.621)
04/23/1968,20:29:15,58.645,-150.086,Earthquake,20.1,,,6.2,MW,,,,,,,0,POINT (-150.086 58.645)
04/26/1968,00:42:35,-15.575,-172.91,Earthquake,30.0,,,6.2,MW,,,,,,,43,POINT (-172.91 -15.575)
04/26/1968,15:00:02,37.2953333,-116.4556667,Nuclear Explosion,1.2,31.61,17.0,5.63,ML,0.125,6.0,261.0,1.438,99.0,1.03,2247,POINT (-116.4556667 37.2953333)
04/26/1968,17:47:59,18.462,-103.528,Earthquake,30.0,,,6.1,MW,,,,,,,536487,POINT (-103.528 18.462)
04/28/1968,04:18:14,44.757,174.533,Earthquake,15.0,,,5.5,MW,,,,,,,0,POINT (174.533 44.757)
05/02/1968,05:29:39,18.682,-69.641,Earthquake,82.3,,,5.9,MW,,,,,,,17790755,POINT (-69.641 18.682)
05/02/1968,23:26:04,-6.348,129.915,Earthquake,125.3,,,5.7,MW,,,,,,,0,POINT (129.915 -6.348)
05/03/1968,05:32:47,25.191,124.636,Earthquake,97.4,,,5.7,MW,,,,,,,54197,POINT (124.636 25.191)
05/07/1968,09:00:29,6.741,-73.002,Earthquake,159.4,,,5.7,MW,,,,,,,4333723,POINT (-73.002 6.741)
05/08/1968,11:00:05,-58.011,157.724,Earthquake,15.0,,,5.6,MW,,,,,,,0,POINT (157.724 -58.011)
05/08/1968,12:17:13,43.597,-128.135,Earthquake,10.0,,,6.4,MW,,,,,,,0,POINT (-128.135 43.597)
05/09/1968,12:52:24,-5.348,-81.835,Earthquake,18.8,,,5.7,MW,,,,,,,95958,POINT (-81.835 -5.348)
05/11/1968,15:33:39,-6.34,147.107,Earthquake,50.0,,,5.8,MW,,,,,,,301946,POINT (147.107 -6.34)
05/14/1968,14:05:06,29.938,129.445,Earthquake,160.1,,,6.7,MW,,,,,,,756,POINT (129.445 29.938)
05/15/1968,07:51:18,-15.894,26.113,Earthquake,25.7,,,5.6,MW,,,,,,,1963206,POINT (26.113 -15.894)
05/15/1968,15:00:31,-29.787,-179.035,Earthquake,20.0,,,5.6,MW,,,,,,,0,POINT (-179.035 -29.787)
05/16/1968,00:49:02,40.86,143.435,Earthquake,29.9,,,8.2,MW,,,,,,,0,POINT (143.435 40.86)
05/16/1968,01:04:56,41.11,143.5,Earthquake,25.0,,,6.0,MW,,,,,,,769,POINT (143.5 41.11)
05/16/1968,06:36:52,41.097,143.204,Earthquake,30.0,,,5.8,MW,,,,,,,769,POINT (143.204 41.097)
05/16/1968,08:58:14,41.444,142.815,Earthquake,29.3,,,6.1,MW,,,,,,,44136,POINT (142.815 41.444)
05/16/1968,10:39:02,41.43,142.864,Earthquake,25.0,,,7.9,MW,,,,,,,43303,POINT (142.864 41.43)
05/16/1968,16:13:46,39.856,143.745,Earthquake,25.0,,,6.5,MW,,,,,,,0,POINT (143.745 39.856)
05/16/1968,18:43:22,40.82,142.198,Earthquake,59.3,,,5.7,MW,,,,,,,640364,POINT (142.198 40.82)
05/16/1968,19:16:48,41.35,142.614,Earthquake,43.3,,,6.1,MW,,,,,,,39811,POINT (142.614 41.35)
05/16/1968,19:45:07,12.678,141.471,Earthquake,20.0,,,5.7,MW,,,,,,,0,POINT (141.471 12.678)
05/16/1968,20:22:16,41.506,142.717,Earthquake,37.1,,,6.1,MW,,,,,,,88258,POINT (142.717 41.506)
05/16/1968,23:04:58,39.808,143.233,Earthquake,43.0,,,6.5,MW,,,,,,,0,POINT (143.233 39.808)
05/17/1968,10:42:47,39.698,143.516,Earthquake,27.8,,,6.1,MW,,,,,,,0,POINT (143.516 39.698)
05/17/1968,16:02:24,40.699,144.192,Earthquake,20.0,,,6.3,MW,,,,,,,0,POINT (144.192 40.699)
05/17/1968,18:17:09,39.684,143.366,Earthquake,34.9,,,6.1,MW,,,,,,,0,POINT (143.366 39.684)
05/18/1968,01:02:28,-55.446,-27.854,Earthquake,15.0,,,5.8,MW,,,,,,,0,POINT (-27.854 -55.446)
05/19/1968,04:12:38,35.626,141.955,Earthquake,20.0,,,6.3,MW,,,,,,,0,POINT (141.955 35.626)
05/19/1968,22:16:49,40.941,143.458,Earthquake,37.4,,,6.1,MW,,,,,,,0,POINT (143.458 40.941)
05/20/1968,03:16:20,40.15,144.063,Earthquake,15.0,,,5.9,MW,,,,,,,0,POINT (144.063 40.15)
05/20/1968,07:13:09,-30.799,-178.11,Earthquake,55.0,,,7.0,MW,,,,,,,0,POINT (-178.11 -30.799)
05/20/1968,10:34:20,48.737,154.903,Earthquake,51.9,,,5.8,MW,,,,,,,0,POINT (154.903 48.737)
05/20/1968,20:05:51,-30.725,-178.087,Earthquake,50.0,,,6.9,MW,,,,,,,0,POINT (-178.087 -30.725)
05/20/1968,21:09:46,44.822,150.219,Earthquake,28.3,,,7.0,MW,,,,,,,0,POINT (150.219 44.822)
05/21/1968,00:19:35,44.758,150.255,Earthquake,35.0,,,5.9,MW,,,,,,,0,POINT (150.255 44.758)
05/21/1968,04:11:26,41.162,143.667,Earthquake,30.0,,,5.6,MW,,,,,,,769,POINT (143.667 41.162)
05/21/1968,08:20:02,44.878,150.186,Earthquake,31.3,,,6.3,MW,,,,,,,0,POINT (150.186 44.878)
05/21/1968,11:00:46,44.737,150.244,Earthquake,30.0,,,5.8,MW,,,,,,,0,POINT (150.244 44.737)
05/22/1968,10:51:55,41.529,143.031,Earthquake,45.1,,,6.0,MW,,,,,,,51457,POINT (143.031 41.529)
05/22/1968,19:29:28,40.25,142.51,Earthquake,48.5,,,6.0,MW,,,,,,,413476,POINT (142.51 40.25)
05/23/1968,17:24:18,-41.659,172.02,Earthquake,20.0,,,7.2,MW,,,,,,,4450975,POINT (172.02 -41.659)
05/24/1968,14:06:24,40.881,143.178,Earthquake,27.6,,,6.6,MW,,,,,,,0,POINT (143.178 40.881)
05/24/1968,15:43:56,-6.799,118.853,Earthquake,619.1,,,6.2,MW,,,,,,,0,POINT (118.853 -6.799)
05/24/1968,20:57:26,-41.939,171.999,Earthquake,15.0,,,5.7,MW,,,,,,,4458632,POINT (171.999 -41.939)
05/25/1968,11:52:58,40.179,143.29,Earthquake,31.8,,,6.1,MW,,,,,,,0,POINT (143.29 40.179)
05/28/1968,09:06:31,-30.786,-177.63,Earthquake,30.0,,,5.9,MW,,,,,,,0,POINT (-177.63 -30.786)
05/28/1968,13:27:19,-2.85,139.353,Earthquake,45.0,,,7.5,MW,,,,,,,0,POINT (139.353 -2.85)
05/28/1968,22:30:00,52.215,172.763,Earthquake,20.5,,,5.7,MW,,,,,,,0,POINT (172.763 52.215)
05/30/1968,05:23:48,44.65,150.259,Earthquake,24.2,,,5.9,MW,,,,,,,0,POINT (150.259 44.65)
05/30/1968,19:42:26,-30.928,-177.397,Earthquake,35.0,,,6.4,MW,,,,,,,0,POINT (-177.397 -30.928)
06/01/1968,10:31:50,40.252,142.397,Earthquake,45.0,,,5.8,MW,,,,,,,553273,POINT (142.397 40.252)
06/02/1968,08:18:37,-8.076,158.673,Earthquake,35.0,,,5.7,MW,,,,,,,0,POINT (158.673 -8.076)
06/03/1968,14:16:19,45.445,148.584,Earthquake,155.0,,,5.6,MW,,,,,,,6378,POINT (148.584 45.445)
06/07/1968,11:57:34,-1.916,120.094,Earthquake,35.0,,,6.7,MW,,,,,,,71537,POINT (120.094 -1.916)
06/07/1968,21:30:55,-2.078,120.462,Earthquake,38.0,,,6.2,MW,,,,,,,71537,POINT (120.462 -2.078)
06/08/1968,00:16:39,-8.74,157.558,Earthquake,15.0,,,5.7,MW,,,,,,,0,POINT (157.558 -8.74)
06/08/1968,05:29:48,43.54,147.096,Earthquake,40.0,,,5.9,MW,,,,,,,3800,POINT (147.096 43.54)
06/08/1968,23:24:03,-48.946,31.122,Earthquake,15.0,,,6.2,MW,,,,,,,0,POINT (31.122 -48.946)
06/10/1968,12:41:07,56.28,-161.493,Earthquake,186.1,,,5.7,MW,,,,,,,45,POINT (-161.493 56.28)
06/12/1968,13:41:53,39.503,143.07,Earthquake,32.1,,,7.0,MW,,,,,,,66195,POINT (143.07 39.503)
06/12/1968,20:15:49,-0.591,132.909,Earthquake,35.0,,,5.7,MW,,,,,,,7406,POINT (132.909 -0.591)
06/12/1968,21:57:42,39.362,142.955,Earthquake,27.5,,,6.3,MW,,,,,,,110032,POINT (142.955 39.362)
06/13/1968,11:56:24,39.235,143.187,Earthquake,30.0,,,5.6,MW,,,,,,,0,POINT (143.187 39.235)
06/13/1968,21:10:37,39.421,143.097,Earthquake,30.0,,,6.2,MW,,,,,,,15826,POINT (143.097 39.421)
06/14/1968,11:52:39,39.306,142.992,Earthquake,24.5,,,5.7,MW,,,,,,,110032,POINT (142.992 39.306)
06/14/1968,12:17:25,45.25,153.351,Earthquake,10.0,,,5.7,MW,,,,,,,0,POINT (153.351 45.25)
06/15/1968,05:59:05,26.88,126.514,Earthquake,140.0,,,5.6,MW,,,,,,,10450,POINT (126.514 26.88)
06/15/1968,07:08:49,5.591,-82.549,Earthquake,10.0,,,6.2,MW,,,,,,,0,POINT (-82.549 5.591)
06/15/1968,11:27:33,51.633,159.325,Earthquake,30.0,,,5.7,MW,,,,,,,0,POINT (159.325 51.633)
06/16/1968,19:14:05,-53.827,8.766,Earthquake,10.0,,,5.9,MW,,,,,,,0,POINT (8.766 -53.827)
06/17/1968,11:53:01,41.054,143.259,Earthquake,37.6,,,6.3,MW,,,,,,,491,POINT (143.259 41.054)
06/17/1968,18:09:37,-12.301,166.567,Earthquake,50.0,,,6.3,MW,,,,,,,0,POINT (166.567 -12.301)
06/17/1968,18:57:30,38.745,143.918,Earthquake,25.0,,,6.4,MW,,,,,,,0,POINT (143.918 38.745)
06/19/1968,08:13:35,-5.61,-77.086,Earthquake,15.0,,,6.8,MW,,,,,,,110040,POINT (-77.086 -5.61)
06/19/1968,19:58:03,-44.054,-75.583,Earthquake,20.0,,,5.8,MW,,,,,,,0,POINT (-75.583 -44.054)
06/20/1968,02:38:37,-5.573,-77.184,Earthquake,15.0,,,5.7,MW,,,,,,,110040,POINT (-77.184 -5.573)
06/21/1968,00:26:08,-5.705,-77.258,Earthquake,15.0,,,5.7,MW,,,,,,,145066,POINT (-77.258 -5.705)
06/22/1968,01:12:33,40.406,143.767,Earthquake,18.2,,,6.1,MW,,,,,,,0,POINT (143.767 40.406)
06/25/1968,23:33:20,39.585,143.587,Earthquake,20.7,,,5.8,MW,,,,,,,0,POINT (143.587 39.585)
06/26/1968,10:23:51,42.037,142.897,Earthquake,45.0,,,5.8,MW,,,,,,,175733,POINT (142.897 42.037)
06/26/1968,15:40:31,-22.207,171.315,Earthquake,80.0,,,5.9,MW,,,,,,,0,POINT (171.315 -22.207)
07/01/1968,10:45:12,35.999,139.348,Earthquake,60.6,,,6.1,MW,,,,,,,192254444,POINT (139.348 35.999)
07/02/1968,03:44:52,17.515,-100.273,Earthquake,57.9,,,6.4,MW,,,,,,,1078047,POINT (-100.273 17.515)
07/02/1968,04:30:53,-29.915,-177.69,Earthquake,55.0,,,5.7,MW,,,,,,,0,POINT (-177.69 -29.915)
07/02/1968,18:40:10,-2.712,138.891,Earthquake,45.0,,,6.0,MW,,,,,,,11633,POINT (138.891 -2.712)
07/05/1968,11:28:14,38.478,142.153,Earthquake,47.0,,,6.3,MW,,,,,,,514551,POINT (142.153 38.478)
07/06/1968,19:29:00,-6.477,133.887,Earthquake,55.0,,,5.8,MW,,,,,,,0,POINT (133.887 -6.477)
07/10/1968,11:16:45,-36.772,78.413,Earthquake,15.0,,,6.0,MW,,,,,,,0,POINT (78.413 -36.772)
07/10/1968,20:40:31,40.211,143.472,Earthquake,20.0,,,5.9,MW,,,,,,,0,POINT (143.472 40.211)
07/12/1968,00:44:37,39.554,143.238,Earthquake,21.8,,,6.0,MW,,,,,,,0,POINT (143.238 39.554)
07/12/1968,03:56:28,39.623,143.277,Earthquake,19.9,,,6.0,MW,,,,,,,0,POINT (143.277 39.623)
07/17/1968,05:24:15,-8.619,125.008,Earthquake,12.4,,,5.9,MW,,,,,,,369026,POINT (125.008 -8.619)
07/19/1968,04:56:26,8.727,93.626,Earthquake,15.0,,,5.8,MW,,,,,,,0,POINT (93.626 8.727)
07/21/1968,06:09:42,-3.112,150.6,Earthquake,15.0,,,5.7,MW,,,,,,,18000,POINT (150.6 -3.112)
07/22/1968,05:09:14,-54.73,1.5,Earthquake,10.0,,,6.0,MW,,,,,,,0,POINT (1.5 -54.73)
07/22/1968,17:58:33,-20.154,169.011,Earthquake,38.4,,,5.6,MW,,,,,,,230,POINT (169.011 -20.154)
07/23/1968,23:02:39,40.387,143.505,Earthquake,26.7,,,6.0,MW,,,,,,,0,POINT (143.505 40.387)
07/25/1968,07:23:07,-30.725,-178.217,Earthquake,45.0,,,7.3,MW,,,,,,,0,POINT (-178.217 -30.725)
07/25/1968,10:50:33,45.558,146.861,Earthquake,17.3,,,5.8,MW,,,,,,,6378,POINT (146.861 45.558)
07/27/1968,10:51:32,-19.188,176.024,Earthquake,15.0,,,5.7,MW,,,,,,,0,POINT (176.024 -19.188)
07/28/1968,21:12:40,55.42,166.565,Earthquake,23.6,,,6.1,MW,,,,,,,615,POINT (166.565 55.42)
